Num,Time,City,Value
74,2017/1/4 2:00,C,0.160893655
75,2017/1/4 3:00,C,0.107014816
76,2017/1/4 4:00,C,0.09608539699999999
77,2017/1/4 5:00,C,0.121288837
78,2017/1/4 6:00,C,0.231909229
79,2017/1/4 7:00,C,0.43686918
80,2017/1/4 8:00,C,0.584251129
81,2017/1/4 9:00,C,0.677817496
82,2017/1/4 10:00,C,0.7494904240000001
83,2017/1/4 11:00,C,0.7835376070000001
84,2017/1/4 12:00,C,0.858458795
85,2017/1/4 13:00,C,0.7952716
86,2017/1/4 14:00,C,0.779887683
87,2017/1/4 15:00,C,0.81567431
88,2017/1/4 16:00,C,0.8271933929999999
89,2017/1/4 17:00,C,0.82005275
90,2017/1/4 18:00,C,0.8385862
91,2017/1/4 19:00,C,0.896753812
92,2017/1/4 20:00,C,0.900230148
93,2017/1/4 21:00,C,0.9050468690000001
94,2017/1/4 22:00,C,0.8587095579999999
95,2017/1/4 23:00,C,0.691769955
96,2017/1/5 0:00,C,0.458072287
97,2017/1/5 1:00,C,0.27368595
98,2017/1/5 2:00,C,0.176747565
99,2017/1/5 3:00,C,0.131679791
100,2017/1/5 4:00,C,0.114386029
101,2017/1/5 5:00,C,0.14173328599999999
102,2017/1/5 6:00,C,0.266437653
103,2017/1/5 7:00,C,0.48628680700000004
104,2017/1/5 8:00,C,0.632607126
105,2017/1/5 9:00,C,0.7260029240000001
106,2017/1/5 10:00,C,0.8073710540000001
107,2017/1/5 11:00,C,0.8328203890000001
108,2017/1/5 12:00,C,0.9067755679999999
109,2017/1/5 13:00,C,0.8450913390000001
110,2017/1/5 14:00,C,0.814051865
111,2017/1/5 15:00,C,0.832828873
112,2017/1/5 16:00,C,0.8502656340000001
113,2017/1/5 17:00,C,0.8419376009999999
114,2017/1/5 18:00,C,0.891140591
115,2017/1/5 19:00,C,0.9154343229999999
116,2017/1/5 20:00,C,0.9206260740000001
117,2017/1/5 21:00,C,0.927053806
118,2017/1/5 22:00,C,0.880051788
119,2017/1/5 23:00,C,0.720538867
120,2017/1/6 0:00,C,0.473178427
121,2017/1/6 1:00,C,0.27537313199999996
122,2017/1/6 2:00,C,0.17049592600000002
123,2017/1/6 3:00,C,0.123082086
124,2017/1/6 4:00,C,0.102680231
125,2017/1/6 5:00,C,0.126101782
126,2017/1/6 6:00,C,0.239370538
127,2017/1/6 7:00,C,0.443149933
128,2017/1/6 8:00,C,0.576300031
129,2017/1/6 9:00,C,0.6846622990000001
130,2017/1/6 10:00,C,0.767325452
131,2017/1/6 11:00,C,0.8192274540000001
132,2017/1/6 12:00,C,0.879156863
133,2017/1/6 13:00,C,0.829208463
134,2017/1/6 14:00,C,0.7989985959999999
135,2017/1/6 15:00,C,0.847752472
136,2017/1/6 16:00,C,0.8763856809999999
137,2017/1/6 17:00,C,0.8634713559999999
138,2017/1/6 18:00,C,0.90938707
139,2017/1/6 19:00,C,0.9495594909999999
140,2017/1/6 20:00,C,0.958244678
141,2017/1/6 21:00,C,0.932676315
142,2017/1/6 22:00,C,0.880647235
143,2017/1/6 23:00,C,0.737430493
144,2017/1/7 0:00,C,0.508288635
145,2017/1/7 1:00,C,0.317186136
146,2017/1/7 2:00,C,0.19745972
147,2017/1/7 3:00,C,0.13799682900000002
148,2017/1/7 4:00,C,0.115153873
149,2017/1/7 5:00,C,0.140245917
150,2017/1/7 6:00,C,0.24570571
151,2017/1/7 7:00,C,0.448253235
152,2017/1/7 8:00,C,0.594757883
153,2017/1/7 9:00,C,0.7320762270000001
154,2017/1/7 10:00,C,0.829147031
155,2017/1/7 11:00,C,0.862345441
156,2017/1/7 12:00,C,0.92761597
157,2017/1/7 13:00,C,0.895168289
158,2017/1/7 14:00,C,0.865851578
159,2017/1/7 15:00,C,0.8724131009999999
160,2017/1/7 16:00,C,0.8679837697499999
161,2017/1/7 17:00,C,0.8467506159999999
162,2017/1/7 18:00,C,0.903448105
163,2017/1/7 19:00,C,0.9675697390000001
164,2017/1/7 20:00,C,0.978378973
165,2017/1/7 21:00,C,0.945479263
166,2017/1/7 22:00,C,0.896622647
167,2017/1/7 23:00,C,0.768815936
168,2017/1/8 0:00,C,0.533686169
169,2017/1/8 1:00,C,0.33741236
170,2017/1/8 2:00,C,0.21495694899999998
171,2017/1/8 3:00,C,0.147163464
172,2017/1/8 4:00,C,0.118030328
173,2017/1/8 5:00,C,0.131083295
174,2017/1/8 6:00,C,0.21925288399999998
175,2017/1/8 7:00,C,0.39831394299999995
176,2017/1/8 8:00,C,0.531428735
177,2017/1/8 9:00,C,0.655116922
178,2017/1/8 10:00,C,0.749574307
179,2017/1/8 11:00,C,0.7930424620000001
180,2017/1/8 12:00,C,0.84063494
181,2017/1/8 13:00,C,0.81482886
182,2017/1/8 14:00,C,0.8120855770000001
183,2017/1/8 15:00,C,0.8160204409999999
184,2017/1/8 16:00,C,0.808860025
185,2017/1/8 17:00,C,0.787876855
186,2017/1/8 18:00,C,0.824184872
187,2017/1/8 19:00,C,0.879127295
188,2017/1/8 20:00,C,0.902851434
189,2017/1/8 21:00,C,0.891443155
190,2017/1/8 22:00,C,0.8582812320000001
191,2017/1/8 23:00,C,0.7073503809999999
192,2017/1/9 0:00,C,0.47473831200000005
193,2017/1/9 1:00,C,0.282863541
194,2017/1/9 2:00,C,0.23120843674999997
195,2017/1/9 3:00,C,0.1843979181875
196,2017/1/9 4:00,C,0.15812872054687502
197,2017/1/9 5:00,C,0.15808790463671873
198,2017/1/9 6:00,C,0.212056308
199,2017/1/9 7:00,C,0.38818994799999995
200,2017/1/9 8:00,C,0.516785345
201,2017/1/9 9:00,C,0.6050152129999999
202,2017/1/9 10:00,C,0.674532901
203,2017/1/9 11:00,C,0.7341957579999999
204,2017/1/9 12:00,C,0.804397418
205,2017/1/9 13:00,C,0.75247493
206,2017/1/9 14:00,C,0.74412742
207,2017/1/9 15:00,C,0.766199503
208,2017/1/9 16:00,C,0.775909616
209,2017/1/9 17:00,C,0.767391388
210,2017/1/9 18:00,C,0.8037602509999999
211,2017/1/9 19:00,C,0.8637327579999999
212,2017/1/9 20:00,C,0.898068903
213,2017/1/9 21:00,C,0.897046454
214,2017/1/9 22:00,C,0.854777972
215,2017/1/9 23:00,C,0.682298407
216,2017/1/10 0:00,C,0.457239874
217,2017/1/10 1:00,C,0.263376199
218,2017/1/10 2:00,C,0.23851317437499997
219,2017/1/10 3:00,C,0.2088921589375
220,2017/1/10 4:00,C,0.18835230625781252
221,2017/1/10 5:00,C,0.1831969351328125
222,2017/1/10 6:00,C,0.228259625
223,2017/1/10 7:00,C,0.41434646
224,2017/1/10 8:00,C,0.536685327
225,2017/1/10 9:00,C,0.619868365
226,2017/1/10 10:00,C,0.7014093290000001
227,2017/1/10 11:00,C,0.7293667629999999
228,2017/1/10 12:00,C,0.787405569
229,2017/1/10 13:00,C,0.7367910679999999
230,2017/1/10 14:00,C,0.719023196
231,2017/1/10 15:00,C,0.754002615
232,2017/1/10 16:00,C,0.779919885
233,2017/1/10 17:00,C,0.775843445
234,2017/1/10 18:00,C,0.8049012759999999
235,2017/1/10 19:00,C,0.863938785
236,2017/1/10 20:00,C,0.90005224
237,2017/1/10 21:00,C,0.899984177
238,2017/1/10 22:00,C,0.839719562
239,2017/1/10 23:00,C,0.669743674
240,2017/1/11 0:00,C,0.467066614
241,2017/1/11 1:00,C,0.27806998899999996
242,2017/1/11 2:00,C,0.16672576
243,2017/1/11 3:00,C,0.131564087
244,2017/1/11 4:00,C,0.11572854
245,2017/1/11 5:00,C,0.13249397
246,2017/1/11 6:00,C,0.22823091399999998
247,2017/1/11 7:00,C,0.408685565
248,2017/1/11 8:00,C,0.527053622
249,2017/1/11 9:00,C,0.637564233
250,2017/1/11 10:00,C,0.707807245
251,2017/1/11 11:00,C,0.731643646
252,2017/1/11 12:00,C,0.795476315
253,2017/1/11 13:00,C,0.757941537
254,2017/1/11 14:00,C,0.748828363
255,2017/1/11 15:00,C,0.7811329929999999
256,2017/1/11 16:00,C,0.798559015
257,2017/1/11 17:00,C,0.767834445
258,2017/1/11 18:00,C,0.8169193020000001
259,2017/1/11 19:00,C,0.8914470859999999
260,2017/1/11 20:00,C,0.901662238
261,2017/1/11 21:00,C,0.88161276125
262,2017/1/11 22:00,C,0.824820453
263,2017/1/11 23:00,C,0.643128864
264,2017/1/12 0:00,C,0.444329178
265,2017/1/12 1:00,C,0.27244776600000004
266,2017/1/12 2:00,C,0.17330028100000003
267,2017/1/12 3:00,C,0.126032996
268,2017/1/12 4:00,C,0.121635803
269,2017/1/12 5:00,C,0.16572922699999998
270,2017/1/12 6:00,C,0.325457468
271,2017/1/12 7:00,C,0.553434937
272,2017/1/12 8:00,C,0.655910339
273,2017/1/12 9:00,C,0.757690942
274,2017/1/12 10:00,C,0.843812885
275,2017/1/12 11:00,C,0.887139188
276,2017/1/12 12:00,C,0.952564218
277,2017/1/12 13:00,C,0.863292453
278,2017/1/12 14:00,C,0.851253299
279,2017/1/12 15:00,C,0.860919678
280,2017/1/12 16:00,C,0.87468335
281,2017/1/12 17:00,C,0.842819986
282,2017/1/12 18:00,C,0.8722807920000001
283,2017/1/12 19:00,C,0.937741672
284,2017/1/12 20:00,C,0.968005624
285,2017/1/12 21:00,C,0.939359433
286,2017/1/12 22:00,C,0.859504102
287,2017/1/12 23:00,C,0.666622943
288,2017/1/13 0:00,C,0.43955348200000005
289,2017/1/13 1:00,C,0.258340787
290,2017/1/13 2:00,C,0.161723587
291,2017/1/13 3:00,C,0.11820037800000001
292,2017/1/13 4:00,C,0.104225543
293,2017/1/13 5:00,C,0.136717264
294,2017/1/13 6:00,C,0.25291405
295,2017/1/13 7:00,C,0.447337143
296,2017/1/13 8:00,C,0.572523584
297,2017/1/13 9:00,C,0.685581619
298,2017/1/13 10:00,C,0.7896046170000001
299,2017/1/13 11:00,C,0.806685785
300,2017/1/13 12:00,C,0.8688715359999999
301,2017/1/13 13:00,C,0.834016922
302,2017/1/13 14:00,C,0.818938031
303,2017/1/13 15:00,C,0.8253399779999999
304,2017/1/13 16:00,C,0.8147116879999999
305,2017/1/13 17:00,C,0.7987863190000001
306,2017/1/13 18:00,C,0.8500083009999999
307,2017/1/13 19:00,C,0.92891991
308,2017/1/13 20:00,C,0.932869504
309,2017/1/13 21:00,C,0.916177261
310,2017/1/13 22:00,C,0.8430452759999999
311,2017/1/13 23:00,C,0.670189642
312,2017/1/14 0:00,C,0.43181807299999997
313,2017/1/14 1:00,C,0.26109877
314,2017/1/14 2:00,C,0.16465770000000002
315,2017/1/14 3:00,C,0.12043251599999999
316,2017/1/14 4:00,C,0.103150314
317,2017/1/14 5:00,C,0.127583765
318,2017/1/14 6:00,C,0.237910638
319,2017/1/14 7:00,C,0.420218735
320,2017/1/14 8:00,C,0.534197015
321,2017/1/14 9:00,C,0.6522112729999999
322,2017/1/14 10:00,C,0.738028696
323,2017/1/14 11:00,C,0.7756981540000001
324,2017/1/14 12:00,C,0.823063245
325,2017/1/14 13:00,C,0.8171340420000001
326,2017/1/14 14:00,C,0.7950647
327,2017/1/14 15:00,C,0.829665579
328,2017/1/14 16:00,C,0.8151966709999999
329,2017/1/14 17:00,C,0.795976273
330,2017/1/14 18:00,C,0.860825897
331,2017/1/14 19:00,C,0.9440845920000001
332,2017/1/14 20:00,C,0.970549661
333,2017/1/14 21:00,C,0.9234206970000001
334,2017/1/14 22:00,C,0.843290625
335,2017/1/14 23:00,C,0.662885342
336,2017/1/15 0:00,C,0.437986469
337,2017/1/15 1:00,C,0.257860449
338,2017/1/15 2:00,C,0.164615424
339,2017/1/15 3:00,C,0.12381519199999999
340,2017/1/15 4:00,C,0.10897705099999999
341,2017/1/15 5:00,C,0.131309763
342,2017/1/15 6:00,C,0.231126898
343,2017/1/15 7:00,C,0.421749429
344,2017/1/15 8:00,C,0.549791309
345,2017/1/15 9:00,C,0.673805222
346,2017/1/15 10:00,C,0.75836543
347,2017/1/15 11:00,C,0.796849722
348,2017/1/15 12:00,C,0.834008167
349,2017/1/15 13:00,C,0.826682178
350,2017/1/15 14:00,C,0.8102523620000001
351,2017/1/15 15:00,C,0.812656287
352,2017/1/15 16:00,C,0.801115219
353,2017/1/15 17:00,C,0.7880965329999999
354,2017/1/15 18:00,C,0.825708698
355,2017/1/15 19:00,C,0.9183034179999999
356,2017/1/15 20:00,C,0.953570239
357,2017/1/15 21:00,C,0.913896658
358,2017/1/15 22:00,C,0.813939627
359,2017/1/15 23:00,C,0.630505118
360,2017/1/16 0:00,C,0.416277072
361,2017/1/16 1:00,C,0.25079841
362,2017/1/16 2:00,C,0.171888879
363,2017/1/16 3:00,C,0.12784035900000001
364,2017/1/16 4:00,C,0.11476099199999999
365,2017/1/16 5:00,C,0.142021289
366,2017/1/16 6:00,C,0.24742449
367,2017/1/16 7:00,C,0.447306921
368,2017/1/16 8:00,C,0.581715067
369,2017/1/16 9:00,C,0.713851004
370,2017/1/16 10:00,C,0.784177316
371,2017/1/16 11:00,C,0.813429999
372,2017/1/16 12:00,C,0.853207217
373,2017/1/16 13:00,C,0.839703262
374,2017/1/16 14:00,C,0.8389740809999999
375,2017/1/16 15:00,C,0.842565549
376,2017/1/16 16:00,C,0.827278229
377,2017/1/16 17:00,C,0.817160324
378,2017/1/16 18:00,C,0.85900444
379,2017/1/16 19:00,C,0.94014328
380,2017/1/16 20:00,C,0.9934937009999999
381,2017/1/16 21:00,C,0.960865027
382,2017/1/16 22:00,C,0.86502345
383,2017/1/16 23:00,C,0.664385233
384,2017/1/17 0:00,C,0.437416873
385,2017/1/17 1:00,C,0.26119702100000003
386,2017/1/17 2:00,C,0.167412888
387,2017/1/17 3:00,C,0.12749439099999998
388,2017/1/17 4:00,C,0.111065891
389,2017/1/17 5:00,C,0.135220624
390,2017/1/17 6:00,C,0.243677545
391,2017/1/17 7:00,C,0.453640414
392,2017/1/17 8:00,C,0.612969315
393,2017/1/17 9:00,C,0.751922867
394,2017/1/17 10:00,C,0.8303964290000001
395,2017/1/17 11:00,C,0.826155045
396,2017/1/17 12:00,C,0.858055032
397,2017/1/17 13:00,C,0.8447440190000001
398,2017/1/17 14:00,C,0.8529620179999999
399,2017/1/17 15:00,C,0.8704577059999999
400,2017/1/17 16:00,C,0.8638566190000001
401,2017/1/17 17:00,C,0.851656787
402,2017/1/17 18:00,C,0.8872034940000001
403,2017/1/17 19:00,C,0.97131554
404,2017/1/17 20:00,C,1.009181406
405,2017/1/17 21:00,C,0.9838905059999999
406,2017/1/17 22:00,C,0.886524911
407,2017/1/17 23:00,C,0.686742783
408,2017/1/18 0:00,C,0.45642650799999995
409,2017/1/18 1:00,C,0.279571005
410,2017/1/18 2:00,C,0.186167786
411,2017/1/18 3:00,C,0.140931897
412,2017/1/18 4:00,C,0.122449802
413,2017/1/18 5:00,C,0.145514563
414,2017/1/18 6:00,C,0.262078427
415,2017/1/18 7:00,C,0.466809708
416,2017/1/18 8:00,C,0.614045566
417,2017/1/18 9:00,C,0.7400970459999999
418,2017/1/18 10:00,C,0.828830298
419,2017/1/18 11:00,C,0.853718933
420,2017/1/18 12:00,C,0.906895584
421,2017/1/18 13:00,C,0.89748923
422,2017/1/18 14:00,C,0.916384372
423,2017/1/18 15:00,C,0.9316629000000001
424,2017/1/18 16:00,C,0.915137173
425,2017/1/18 17:00,C,0.876508356
426,2017/1/18 18:00,C,0.88082937
427,2017/1/18 19:00,C,0.9784946040000001
428,2017/1/18 20:00,C,0.9960598209999999
429,2017/1/18 21:00,C,0.96011532
430,2017/1/18 22:00,C,0.8665649990000001
431,2017/1/18 23:00,C,0.6769423920000001
432,2017/1/19 0:00,C,0.46087952600000004
433,2017/1/19 1:00,C,0.294019211
434,2017/1/19 2:00,C,0.18562466100000002
435,2017/1/19 3:00,C,0.133405322
436,2017/1/19 4:00,C,0.11463138099999999
437,2017/1/19 5:00,C,0.14507356
438,2017/1/19 6:00,C,0.257127243
439,2017/1/19 7:00,C,0.487931161
440,2017/1/19 8:00,C,0.631376901
441,2017/1/19 9:00,C,0.7543635190000001
442,2017/1/19 10:00,C,0.844290125
443,2017/1/19 11:00,C,0.893119943
444,2017/1/19 12:00,C,0.934917923
445,2017/1/19 13:00,C,0.91649281375
446,2017/1/19 14:00,C,0.9360748720000001
447,2017/1/19 15:00,C,0.94973934
448,2017/1/19 16:00,C,0.9545206479999999
449,2017/1/19 17:00,C,0.922866187
450,2017/1/19 18:00,C,0.9552388340000001
451,2017/1/19 19:00,C,1.033668924
452,2017/1/19 20:00,C,1.0622354459999999
453,2017/1/19 21:00,C,1.045991605
454,2017/1/19 22:00,C,0.9271155179999999
455,2017/1/19 23:00,C,0.7256856509999999
456,2017/1/20 0:00,C,0.473374939
457,2017/1/20 1:00,C,0.286894678
458,2017/1/20 2:00,C,0.191747153
459,2017/1/20 3:00,C,0.139157373
460,2017/1/20 4:00,C,0.121044153
461,2017/1/20 5:00,C,0.143561871
462,2017/1/20 6:00,C,0.250378812
463,2017/1/20 7:00,C,0.486516113
464,2017/1/20 8:00,C,0.665192685
465,2017/1/20 9:00,C,0.787926868
466,2017/1/20 10:00,C,0.9134474459999999
467,2017/1/20 11:00,C,0.900240308
468,2017/1/20 12:00,C,0.92853291
469,2017/1/20 13:00,C,0.900422321
470,2017/1/20 14:00,C,0.904579715
471,2017/1/20 15:00,C,0.9196027040000001
472,2017/1/20 16:00,C,0.9055847440000001
473,2017/1/20 17:00,C,0.88585098
474,2017/1/20 18:00,C,0.953534662
475,2017/1/20 19:00,C,1.050793494
476,2017/1/20 20:00,C,1.089936737
477,2017/1/20 21:00,C,1.060863504
478,2017/1/20 22:00,C,0.961561606
479,2017/1/20 23:00,C,0.7518785490000001
480,2017/1/21 0:00,C,0.505601974
481,2017/1/21 1:00,C,0.30515004
482,2017/1/21 2:00,C,0.201308701
483,2017/1/21 3:00,C,0.15367855800000002
484,2017/1/21 4:00,C,0.132344211
485,2017/1/21 5:00,C,0.158266846
486,2017/1/21 6:00,C,0.26372742899999996
487,2017/1/21 7:00,C,0.509356268
488,2017/1/21 8:00,C,0.668864651
489,2017/1/21 9:00,C,0.796864612
490,2017/1/21 10:00,C,0.88227196
491,2017/1/21 11:00,C,0.9063564540000001
492,2017/1/21 12:00,C,0.909717239
493,2017/1/21 13:00,C,0.917581027
494,2017/1/21 14:00,C,0.9128825290000001
495,2017/1/21 15:00,C,0.940438873
496,2017/1/21 16:00,C,0.939226797
497,2017/1/21 17:00,C,0.9079596590000001
498,2017/1/21 18:00,C,0.9448163759999999
499,2017/1/21 19:00,C,1.061995346
500,2017/1/21 20:00,C,1.144093423
501,2017/1/21 21:00,C,1.096324734
502,2017/1/21 22:00,C,0.986056918
503,2017/1/21 23:00,C,0.7791960720000001
504,2017/1/22 0:00,C,0.518435492
505,2017/1/22 1:00,C,0.301798026
506,2017/1/22 2:00,C,0.19414281600000002
507,2017/1/22 3:00,C,0.14337775
508,2017/1/22 4:00,C,0.125501154
509,2017/1/22 5:00,C,0.153026456
510,2017/1/22 6:00,C,0.246505795
511,2017/1/22 7:00,C,0.509558224
512,2017/1/22 8:00,C,0.6747362240000001
513,2017/1/22 9:00,C,0.7996126590000001
514,2017/1/22 10:00,C,0.88155694
515,2017/1/22 11:00,C,0.926294748
516,2017/1/22 12:00,C,0.95548746
517,2017/1/22 13:00,C,0.9406439879999999
518,2017/1/22 14:00,C,0.948589975
519,2017/1/22 15:00,C,0.9514862059999999
520,2017/1/22 16:00,C,0.945899158
521,2017/1/22 17:00,C,0.9281284609999999
522,2017/1/22 18:00,C,0.9825661440000001
523,2017/1/22 19:00,C,1.1204191959999998
524,2017/1/22 20:00,C,1.181184198
525,2017/1/22 21:00,C,1.14145647
526,2017/1/22 22:00,C,1.007600168
527,2017/1/22 23:00,C,0.78353096
528,2017/1/23 0:00,C,0.532511615
529,2017/1/23 1:00,C,0.31618216600000004
530,2017/1/23 2:00,C,0.204804047
531,2017/1/23 3:00,C,0.152602774
532,2017/1/23 4:00,C,0.141136487
533,2017/1/23 5:00,C,0.168624594
534,2017/1/23 6:00,C,0.284904984
535,2017/1/23 7:00,C,0.565687125
536,2017/1/23 8:00,C,0.721296561
537,2017/1/23 9:00,C,0.8323976959999999
538,2017/1/23 10:00,C,0.938273419
539,2017/1/23 11:00,C,1.008239743
540,2017/1/23 12:00,C,0.9938118229999999
541,2017/1/23 13:00,C,0.9885409
542,2017/1/23 14:00,C,1.0047947940000002
543,2017/1/23 15:00,C,1.021336194
544,2017/1/23 16:00,C,1.023620377
545,2017/1/23 17:00,C,1.00124501
546,2017/1/23 18:00,C,1.03585954
547,2017/1/23 19:00,C,1.1745672759999999
548,2017/1/23 20:00,C,1.297386261
549,2017/1/23 21:00,C,1.286964993
550,2017/1/23 22:00,C,1.100730008
551,2017/1/23 23:00,C,0.839991229
552,2017/1/24 0:00,C,0.572650552
553,2017/1/24 1:00,C,0.343366245
554,2017/1/24 2:00,C,0.229156516
555,2017/1/24 3:00,C,0.163548691
556,2017/1/24 4:00,C,0.14438609300000002
557,2017/1/24 5:00,C,0.173081137
558,2017/1/24 6:00,C,0.30699401600000004
559,2017/1/24 7:00,C,0.617587982
560,2017/1/24 8:00,C,0.801901636
561,2017/1/24 9:00,C,0.9378426120000001
562,2017/1/24 10:00,C,1.040692166
563,2017/1/24 11:00,C,1.080906732
564,2017/1/24 12:00,C,1.06695961
565,2017/1/24 13:00,C,1.061171689
566,2017/1/24 14:00,C,1.074552121
567,2017/1/24 15:00,C,1.08593689
568,2017/1/24 16:00,C,1.128932758
569,2017/1/24 17:00,C,1.138191098
570,2017/1/24 18:00,C,1.196577094
571,2017/1/24 19:00,C,1.3183886409999999
572,2017/1/24 20:00,C,1.3941206330000002
573,2017/1/24 21:00,C,1.356809479
574,2017/1/24 22:00,C,1.1867596470000001
575,2017/1/24 23:00,C,0.909902457
576,2017/1/25 0:00,C,0.605418286
577,2017/1/25 1:00,C,0.37025624700000004
578,2017/1/25 2:00,C,0.24536528600000002
579,2017/1/25 3:00,C,0.17876070600000002
580,2017/1/25 4:00,C,0.158378345
581,2017/1/25 5:00,C,0.182224445
582,2017/1/25 6:00,C,0.330416397
583,2017/1/25 7:00,C,0.6774412409999999
584,2017/1/25 8:00,C,0.853407947
585,2017/1/25 9:00,C,0.963398581
586,2017/1/25 10:00,C,1.067904727
587,2017/1/25 11:00,C,1.1237647640000001
588,2017/1/25 12:00,C,1.10466691
589,2017/1/25 13:00,C,1.1183201870000001
590,2017/1/25 14:00,C,1.137254559
591,2017/1/25 15:00,C,1.173060638
592,2017/1/25 16:00,C,1.167823755
593,2017/1/25 17:00,C,1.169102945
594,2017/1/25 18:00,C,1.211062262
595,2017/1/25 19:00,C,1.351790295
596,2017/1/25 20:00,C,1.4691249180000001
597,2017/1/25 21:00,C,1.447457245
598,2017/1/25 22:00,C,1.284223801
599,2017/1/25 23:00,C,0.9987516390000001
600,2017/1/26 0:00,C,0.66681445
601,2017/1/26 1:00,C,0.40124126299999996
602,2017/1/26 2:00,C,0.259160379
603,2017/1/26 3:00,C,0.188570602
604,2017/1/26 4:00,C,0.165408093
605,2017/1/26 5:00,C,0.198926331
606,2017/1/26 6:00,C,0.35002853700000003
607,2017/1/26 7:00,C,0.734583765
608,2017/1/26 8:00,C,0.922321017
609,2017/1/26 9:00,C,1.040826315
610,2017/1/26 10:00,C,1.167628336
611,2017/1/26 11:00,C,1.16535517
612,2017/1/26 12:00,C,1.143528918
613,2017/1/26 13:00,C,1.182343518
614,2017/1/26 14:00,C,1.182918008
615,2017/1/26 15:00,C,1.1874633270000001
616,2017/1/26 16:00,C,1.203134918
617,2017/1/26 17:00,C,1.1969441859999999
618,2017/1/26 18:00,C,1.2482904479999999
619,2017/1/26 19:00,C,1.425354773
620,2017/1/26 20:00,C,1.581019495
621,2017/1/26 21:00,C,1.586493713
622,2017/1/26 22:00,C,1.444833316
623,2017/1/26 23:00,C,1.144093536
624,2017/1/27 0:00,C,0.7958861629999999
625,2017/1/27 1:00,C,0.489617032
626,2017/1/27 2:00,C,0.30251557
627,2017/1/27 3:00,C,0.21542553399999997
628,2017/1/27 4:00,C,0.188659625
629,2017/1/27 5:00,C,0.22089700899999998
630,2017/1/27 6:00,C,0.40848243700000003
631,2017/1/27 7:00,C,0.886029562
632,2017/1/27 8:00,C,1.0485312009999999
633,2017/1/27 9:00,C,1.096219141
634,2017/1/27 10:00,C,1.1603845
635,2017/1/27 11:00,C,1.200049396
636,2017/1/27 12:00,C,1.260204095
637,2017/1/27 13:00,C,1.337623651
